"Season","TeamName","Tempo","RankTempo","AdjTempo","RankAdjTempo","OE","RankOE","AdjOE","RankAdjOE","DE","RankDE","AdjDE","RankAdjDE","AdjEM","RankAdjEM"
"2020","La Salle",71.977,96,71.0392,110,94.9213,236,97.0605,227,96.4045,133,97.1482,114,-0.0876815,162
"2020","Lafayette",68.1268,264,66.1648,304,113.982,13,104.094,84,105.771,274,105.743,308,-1.64933,180
"2020","Lamar",70.0771,178,69.9982,153,90.8924,290,95.0619,268,97.3032,148,101.295,198,-6.23324,245
"2020","Lehigh",69.3679,206,70.5041,132,91.817,279,97.5271,218,105.81,275,103.256,253,-5.72922,232
"2020","Liberty",62.4094,351,63.0111,349,109.978,37,103.967,87,83.3713,9,93.65,64,10.3172,75
"2020","Lipscomb",71.7297,107,71.5183,92,92.7646,270,97.6289,214,100.328,192,99.8162,165,-2.18734,197
"2020","Little Rock",69.4516,201,67.333,270,95.4715,230,96.5164,240,92.929,86,95.7642,97,0.752278,150
"2020","LIU",76.275,17,75.2553,20,99.5506,173,97.6115,216,109.498,310,105.026,295,-7.41499,267
"2020","Long Beach St.",73.8391,49,73.1272,47,92.7998,269,95.6732,257,110.121,316,104.199,276,-8.52558,278
"2020","Longwood",68.1571,262,69.5387,182,90.9275,289,93.3125,299,97.6482,153,104.919,290,-11.6067,302
"2020","Louisiana",74.4476,33,73.1476,46,99.8347,164,98.0503,207,102.653,233,105.274,301,-7.22365,261
"2020","Louisiana Monroe",65.5861,325,64.3142,336,92.6428,271,98.0595,206,98.3185,159,104.307,279,-6.24797,246
"2020","Louisiana Tech",70.8964,142,71.2116,104,110.134,36,106.907,46,90.8091,66,96.1024,101,10.805,72
"2020","Louisville",67.1969,295,66.5305,294,117.361,5,113.452,3,87.3461,31,85.7743,4,27.6778,1
"2020","Loyola Chicago",69.0792,218,68.0929,240,102.973,109,100.074,164,94.3807,104,95.0681,85,5.00584,112
"2020","Loyola Marymount",63.9464,344,63.6837,340,99.7629,166,100.068,165,107.293,292,101.559,209,-1.49031,176
"2020","Loyola MD",71.1224,129,70.4095,137,100.798,147,100.218,161,102.059,227,103.551,258,-3.33316,213
"2020","LSU",74.0703,40,72.7851,57,111.398,31,111.627,10,92.9479,87,94.835,80,16.7919,32
"2020","Maine",63.2482,349,64.9845,321,83.9039,333,90.8305,322,104.198,254,104.418,284,-13.5878,316
"2020","Manhattan",68.5354,239,67.6757,256,91.6006,281,92.2222,309,96.5839,137,99.5621,157,-7.33996,264
"2020","Marist",64.9744,333,63.3612,345,86.0328,324,87.0664,344,96.3856,132,105.022,294,-17.9552,339
"2020","Marquette",73.2875,57,74.6265,23,100.435,152,107.368,41,90.4902,61,90.3833,32,16.9843,30
"2020","Marshall",75.6161,24,75.8534,15,94.1164,246,96.707,232,99.318,182,100.67,178,-3.96279,219
"2020","Maryland",71.8208,103,72.354,64,111.491,30,111.88,7,84.8769,16,88.7102,14,23.1702,7
"2020","Maryland Eastern Shore",68.5612,237,68.899,205,75.6572,351,82.7673,353,111.412,325,107.339,324,-24.5717,349
"2020","Massachusetts",69.7014,192,69.5633,179,101.681,132,99.2943,178,97.2895,147,101.204,193,-1.90994,188
"2020","McNeese St.",70.6167,151,70.9605,116,97.9133,197,96.687,235,116.572,341,107.875,327,-11.1876,299
"2020","Memphis",77.0594,10,76.7258,10,109.533,40,107.87,37,85.8513,26,92.2072,52,15.6632,37
"2020","Mercer",73.4375,55,71.6468,87,98.5334,188,99.1394,185,104.933,262,105.279,302,-6.13947,242
"2020","Merrimack",65.0653,332,64.888,326,88.1081,312,92.1947,310,101.393,215,102.127,222,-9.93269,287
"2020","Miami FL",67.9875,269,68.6665,217,105.456,77,109.063,26,106.616,287,99.7952,163,9.26815,81
"2020","Miami OH",72.0321,94,71.6079,88,99.6809,169,99.2093,182,103.161,243,102.586,238,-3.37704,214
"2020","Michigan",72.1594,90,70.1998,148,106.705,66,107.809,38,90.2702,60,87.2127,9,20.5958,12
"2020","Michigan St.",71.2797,121,70.329,141,112.518,24,114.978,1,94.7334,108,89.7478,26,25.2306,4
"2020","Middle Tennessee",73.9271,45,72.8034,56,92.4237,273,97.3752,223,111.235,322,103.109,249,-5.73359,233
"2020","Milwaukee",70.3273,166,70.4497,134,94.5575,240,94.3587,282,92.8011,84,99.7633,162,-5.40461,230
"2020","Minnesota",68.7844,231,67.0751,282,105.346,80,105.363,70,92.0595,73,93.9073,67,11.4561,66
"2020","Mississippi",71.5219,117,70.7174,124,95.0897,234,103.13,105,89.0196,54,92.3597,54,10.7707,73
"2020","Mississippi St.",66.4859,311,64.759,328,111.172,32,108.547,31,96.2406,130,95.1459,88,13.4012,52
"2020","Mississippi Valley St.",81.0643,2,77.0682,6,76.4363,349,83.6324,352,124.063,351,112.445,350,-28.8127,353
"2020","Missouri",67.0439,302,67.0406,283,98.5009,189,102.682,111,88.8695,52,91.01,39,11.6721,65
"2020","Missouri St.",66.8681,306,64.2573,337,99.3509,175,99.4484,173,98.2816,158,98.971,144,0.477398,153
"2020","Monmouth",70.2708,171,71.0377,111,91.9505,275,94.6249,276,100.672,202,100.041,173,-5.41649,231
"2020","Montana",70.8667,143,67.1815,274,87.024,317,97.4051,221,95.7852,123,99.1074,148,-1.70233,181
"2020","Montana St.",68.9268,224,68.351,231,94.2345,242,96.5476,238,98.5139,165,103.52,257,-6.97284,254
"2020","Morehead St.",68.5209,240,69.8197,162,95.4335,231,95.6909,256,96.374,131,102.749,242,-7.0583,256
"2020","Morgan St.",69.2438,211,70.3504,140,88.8838,307,93.3204,298,110.278,319,105.066,298,-11.7455,304
"2020","Mount St. Mary's",66.6752,310,65.6734,311,90.5658,293,95.0627,267,100.411,194,100.997,184,-5.93436,237
"2020","Murray St.",68.5411,238,70.8803,121,97.2227,210,101.27,146,99.2071,177,100.47,177,0.799348,148
"2020","N.C. State",72.0186,95,68.9309,202,112.018,27,111.705,9,93.6397,94,96.1499,103,15.5549,39
"2020","Navy",61.2722,352,61.7801,352,95.776,227,94.1082,286,97.0534,144,102.103,221,-7.99516,271
"2020","Nebraska",72.6618,72,73.2723,42,96.5897,219,99.9241,168,99.2079,178,99.1206,149,0.803504,147
"2020","Nebraska Omaha",69.8278,188,69.7028,167,103.053,105,102.899,109,103.658,248,102.317,227,0.582363,151
"2020","Nevada",72.275,83,70.8121,123,106.924,62,105.752,61,97.7085,154,97.7559,123,7.99658,93
"2020","New Hampshire",74.7877,28,71.1584,108,97.9948,196,91.8823,313,99.4813,185,102.524,237,-10.6419,292
"2020","New Mexico",72.4528,78,72.1036,74,106.019,72,106.61,51,99.1387,176,98.6071,134,8.0025,91
"2020","New Mexico St.",65.4899,328,65.712,308,98.6676,184,104.335,79,98.8986,172,96.2661,104,8.06905,90
"2020","New Orleans",69.1925,213,70.9441,117,86.9886,318,94.4771,280,117.828,343,103.89,268,-9.41294,281
"2020","Niagara",69.6417,194,67.2189,272,86.5677,320,92.13,311,109.778,314,108.249,333,-16.1193,334
"2020","Nicholls St.",71.8428,102,70.9653,114,93.699,252,95.9361,252,97.9967,157,101.031,187,-5.09483,226
"2020","NJIT",68.2312,256,67.1722,276,97.5394,204,99.101,188,109.885,315,103.902,269,-4.80137,222
"2020","Norfolk St.",67.1021,299,68.4828,225,89.8675,299,91.7789,314,105.276,268,103.608,260,-11.8288,305
"2020","North Alabama",71.0359,134,68.5703,220,91.5754,282,92.2281,308,98.8969,171,101.003,186,-8.7747,279
"2020","North Carolina",71.6937,110,71.9419,77,99.8363,163,108.967,28,94.3574,103,90.3289,30,18.6385,24
"2020","North Carolina A&T",69.5778,198,69.7932,163,80.9952,342,85.7885,350,95.4451,117,100.17,174,-14.3818,323
"2020","North Carolina Central",69.75,190,68.9295,203,84.2596,330,89.2143,331,108.958,300,104.503,285,-15.2883,328
"2020","North Dakota",70.7786,146,69.5459,181,94.2034,243,96.2828,246,104.06,252,102.448,232,-6.16497,243
"2020","North Dakota St.",65.7234,324,65.5468,315,96.9708,213,99.3125,177,95.8004,124,101.21,194,-1.89771,187
"2020","North Florida",73.9172,46,72.9708,53,101.617,137,101.285,145,104.558,258,103.267,255,-1.98185,190
"2020","North Texas",63.9375,345,62.1138,351,95.8858,226,99.5429,170,100.955,208,99.1693,151,0.373557,155
"2020","Northeastern",66.9236,304,68.0292,242,111.493,29,105.992,57,101.769,225,103.558,259,2.43309,128
"2020","Northern Arizona",67.3,291,67.5928,262,96.7573,215,94.8398,273,122.615,348,108.88,339,-14.0397,320
"2020","Northern Colorado",65.9025,318,67.1399,279,99.6965,168,98.2625,202,98.5768,168,99.8395,168,-1.57703,179
"2020","Northern Illinois",68.2344,255,67.3861,268,96.6078,218,98.2454,204,93.2929,89,96.8057,110,1.43977,142
"2020","Northern Iowa",65.5772,326,65.2427,319,104.683,88,101.849,131,92.7349,83,94.8536,81,6.99511,97
"2020","Northern Kentucky",70.4496,161,68.0629,241,96.8748,214,101.123,147,94.2514,99,96.8314,111,4.29124,116
"2020","Northwestern",67.3625,287,68.8169,209,101.656,133,101.553,137,94.6507,107,94.6339,76,6.91917,98
"2020","Northwestern St.",71.88,99,72.2074,69,86.2318,322,88.5501,336,108.661,298,108.236,332,-19.6855,343
"2020","Notre Dame",70.2571,172,68.9101,204,101.941,124,103.963,88,87.8774,37,91.5198,44,12.4429,57
"2020","Oakland",64.9563,334,64.5295,333,93.5762,255,99.0021,190,96.418,134,99.707,160,-0.704873,170
"2020","Ohio",69.1714,214,68.2543,234,99.8069,165,98.2584,203,103.972,249,99.8338,167,-1.57538,178
"2020","Ohio St.",66.9344,303,65.8064,306,116.109,7,110.645,16,78.0573,3,83.1868,2,27.4578,2
"2020","Oklahoma",72.5578,75,73.1766,44,105.86,74,107.221,44,95.4747,118,91.9507,50,15.2699,41
"2020","Oklahoma St.",72.4359,80,72.4742,58,103.003,108,106.277,53,84.5895,15,88.92,16,17.3568,26
"2020","Old Dominion",69.0944,217,67.6423,259,89.7671,300,91.9376,312,94.2689,100,93.7912,65,-1.85354,184
"2020","Oral Roberts",76.475,15,73.848,33,93.388,258,101.322,141,101.447,217,101.281,197,0.0412999,160
"2020","Oregon",68.0554,267,66.3234,302,112.254,26,111.501,12,97.5685,152,91.3475,42,20.153,15
"2020","Oregon St.",69.7344,191,67.9385,248,114.838,9,108.238,33,95.1373,113,96.3829,106,11.8554,63
"2020","Pacific",64.288,342,63.5265,343,102.353,119,97.1287,226,92.1274,75,99.7189,161,-2.59016,204
"2020","Penn",74.0917,39,71.7294,86,103.214,104,104.184,82,105.314,269,98.6557,135,5.52805,107
"2020","Penn St.",74.4437,34,73.4554,37,108.229,49,106.777,49,82.845,8,88.0613,12,18.7161,23
"2020","Pepperdine",72.8403,65,72.0605,75,107.18,59,107.296,42,111.331,324,103.915,270,3.38089,119
"2020","Pittsburgh",65.3764,330,64.5887,331,100.696,149,103.834,91,89.8481,58,92.9469,57,10.887,71
"2020","Portland",68.4411,243,67.4501,267,102.893,111,95.5536,262,95.8787,125,101.317,200,-5.76344,234
"2020","Portland St.",72.375,81,72.4041,62,107.67,55,101.652,136,111.579,326,107.904,328,-6.25192,247
"2020","Prairie View A&M",72.6982,69,71.4864,94,87.2169,316,92.8003,303,96.4308,135,100.702,179,-7.90159,269
