"Season","TeamName","eFGPct","RankeFGPct","TOPct","RankTOPct","ORPct","RankORPct","FTRate","RankFTRate"
2020,"Loyola Chicago",56.2637362637363,20,21.3925246798158,270,18.8524590163934,345,38.2417582417582,70
2020,"Loyola MD",53.3932135728543,56,18.0367672563302,87,22.1498371335505,313,39.5209580838323,49
2020,"Loyola Marymount",53.3707865168539,57,20.9997207483943,252,26.865671641791,206,30.6179775280899,200
2020,"Maine",46.1538461538462,261,28.459301504842,352,28.8461538461538,152,26.0355029585799,287
2020,"Manhattan",43.6950146627566,313,18.9682949813053,141,28.8135593220339,153,35.1906158357771,109
2020,"Marist",41.8604651162791,335,16.5121777310767,38,25.4807692307692,239,21.9269102990033,325
2020,"Marquette",50.6756756756757,126,20.979020979021,251,26.865671641791,206,44.3693693693694,11
2020,"Marshall",48.6238532110092,185,20.9705986539143,250,26.9372693726937,205,27.7522935779816,256
2020,"Maryland",50.7168458781362,125,15.934714084044,24,35.4166666666667,32,39.6057347670251,47
2020,"Maryland Eastern Shore",40.9335727109515,341,23.4826523728783,325,21.875,318,19.0305206463196,340
2020,"Massachusetts",51.99203187251,89,18.4915811497459,109,24.9190938511327,258,35.4581673306773,106
2020,"McNeese St.",53.6050156739812,51,25.4897333018645,344,25.4054054054054,240,32.9153605015674,158
2020,"Memphis",53.2786885245902,60,19.3032969706801,159,34.8591549295775,44,45.9016393442623,6
2020,"Mercer",49.3762993762994,160,20.7659574468085,239,31.4878892733564,88,31.8087318087318,175
2020,"Merrimack",44.1532258064516,310,18.2722479561125,93,22.3241590214067,312,22.3790322580645,321
2020,"Miami FL",52.1472392638037,83,14.7085861371576,8,25.0883392226148,253,20.2453987730061,337
2020,"Miami OH",49.4145199063232,158,18.2458227973623,92,25.3968253968254,241,25.7611241217799,293
2020,"Michigan",57.4267782426778,8,18.8818154259235,136,22.9007633587786,301,21.9665271966527,324
2020,"Michigan St.",52.3326572008114,78,16.6597251145356,43,35.6115107913669,30,34.2799188640974,123
2020,"Middle Tennessee",47.9050279329609,218,21.8683950965197,291,24.7787610619469,264,26.2569832402235,278
2020,"Milwaukee",45.3917050691244,289,19.7450397776287,187,30.6896551724138,109,37.3271889400922,83
2020,"Minnesota",51.7561983471074,94,18.7179137703875,122,31.0810810810811,98,25.6198347107438,296
2020,"Mississippi",47.4890829694323,226,21.1473762397868,256,28.5714285714286,157,33.6244541484716,145
2020,"Mississippi St.",56.1484918793503,21,24.065239359827,333,40.5622489959839,2,37.5870069605568,78
